"Root","Relative","FullName","Extension","Length"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-02.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-02.ogg",".ogg","54479"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-03.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-03.ogg",".ogg","54603"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-04.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-04.ogg",".ogg","55150"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-05.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-05.ogg",".ogg","54639"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-06.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-06.ogg",".ogg","54773"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-556-01.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-556-01.ogg",".ogg","63743"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-556-02.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-556-02.ogg",".ogg","62307"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-556-03.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-556-03.ogg",".ogg","62547"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-556-04.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-556-04.ogg",".ogg","63337"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-556-05.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-556-05.ogg",".ogg","63177"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-556-06.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-556-06.ogg",".ogg","64930"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-sup-01.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-sup-01.ogg",".ogg","57031"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-sup-02.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-sup-02.ogg",".ogg","57560"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-sup-03.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-sup-03.ogg",".ogg","56947"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-sup-04.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-sup-04.ogg",".ogg","56837"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-sup-05.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-sup-05.ogg",".ogg","57215"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\fire-sup-06.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\fire-sup-06.ogg",".ogg","56869"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\g3reloadpreview.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\g3reloadpreview.ogg",".ogg","215759"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\magin.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\magin.ogg",".ogg","28885"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\magout.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\magout.ogg",".ogg","32887"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\magrel.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\magrel.ogg",".ogg","24083"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-01.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-01.ogg",".ogg","27012"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-02.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-02.ogg",".ogg","26729"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-03.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-03.ogg",".ogg","26868"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-04.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-04.ogg",".ogg","26460"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-05.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-05.ogg",".ogg","26534"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-06.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-06.ogg",".ogg","27007"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-ads-01.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-ads-01.ogg",".ogg","26118"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-ads-02.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-ads-02.ogg",".ogg","26398"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-ads-03.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-ads-03.ogg",".ogg","25937"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-ads-04.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-ads-04.ogg",".ogg","25967"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-ads-05.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-ads-05.ogg",".ogg","26431"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\mech-ads-06.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\mech-ads-06.ogg",".ogg","27196"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\struggle.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\struggle.ogg",".ogg","30519"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\tippytapuwu.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\tippytapuwu.ogg",".ogg","24481"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\chamber.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\chamber.ogg",".ogg","16780"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\chback.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\chback.ogg",".ogg","22975"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\chlock.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\chlock.ogg",".ogg","14221"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\chslap.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\chslap.ogg",".ogg","17095"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-01.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-01.ogg",".ogg","119641"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-02.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-02.ogg",".ogg","106618"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-03.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-03.ogg",".ogg","100634"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-auto-01.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-auto-01.ogg",".ogg","12296"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-auto-02.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-auto-02.ogg",".ogg","12618"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-auto-03.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-auto-03.ogg",".ogg","12383"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-dist-01.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-dist-01.ogg",".ogg","91397"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-dist-02.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-dist-02.ogg",".ogg","89006"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-dist-03.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-dist-03.ogg",".ogg","79837"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-first-01.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-first-01.ogg",".ogg","12664"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-first-02.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-first-02.ogg",".ogg","12795"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\fire-fc2-first-03.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\fire-fc2-first-03.ogg",".ogg","12505"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\magin.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\magin.ogg",".ogg","14180"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\magout.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\magout.ogg",".ogg","17901"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\magrel.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\magrel.ogg",".ogg","12484"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\g3\meme\struggle.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\g3\meme\struggle.ogg",".ogg","23045"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\chamber.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\chamber.ogg",".ogg","26768"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\chback.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\chback.ogg",".ogg","24533"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\chlock.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\chlock.ogg",".ogg","25247"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\dryfire.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\dryfire.ogg",".ogg","16865"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\eo21.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\eo21.ogg",".ogg","6403"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\eo22.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\eo22.ogg",".ogg","6780"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\eo23.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\eo23.ogg",".ogg","6985"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\eo24.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\eo24.ogg",".ogg","6541"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\eo25.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\eo25.ogg",".ogg","6812"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\eo26.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\eo26.ogg",".ogg","6394"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\eod1.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\eod1.ogg",".ogg","22341"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\eod2.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\eod2.ogg",".ogg","36067"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\eod3.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\eod3.ogg",".ogg","27365"
"C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2","sound\weapons\arccw_ur\mp5\eod4.ogg","C:\Program Files (x86)\Steam\steamapps\workshop\content\4000\3657897364\Z-City Content 2\sound\weapons\arccw_ur\mp5\eod4.ogg",".ogg","26531"
